  2.6250e-01  4.8509e-07  3.6453e-03  8.9509e-06  9.7813e-01  2.7661e+02  9.9019e+02  3.1478e+00  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  4.8509e-07  4.6850e-07  4.8539e-07  4.6879e-07
  2.8750e-01  4.8326e-07  3.6448e-03  1.4202e-05  9.8041e-01  2.7637e+02  9.8704e+02  3.1374e+00  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  4.8326e-07  4.6666e-07  4.8355e-07  4.6693e-07
  3.1250e-01  4.8156e-07  3.6440e-03  2.0476e-05  9.9408e-01  2.7612e+02  9.8390e+02  3.1296e+00  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  4.8156e-07  4.6493e-07  4.8788e-07  4.6529e-07
  3.3750e-01  3.7935e-06  3.9782e-01  3.2813e-05  1.0066e+00  2.7588e+02  9.8077e+02  3.1245e+00  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  3.7935e-06  5.0350e-07  7.0296e-06  4.6397e-07
  3.6250e-01  9.5998e-05  4.6413e-02  1.2538e-04  4.9059e-01  2.7566e+02  9.7765e+02  3.1158e+00  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  9.5998e-05  5.1242e-07  1.1289e-04  5.0025e-07
  3.8750e-01  2.0168e-04  3.5508e-02  5.3538e-04  2.1154e-01  2.7550e+02  9.7453e+02  3.0791e+00  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.0168e-04  4.3070e-07  2.3457e-04  4.8863e-07
  4.1250e-01  1.8284e-04  3.5751e-02  1.2727e-03  1.6304e-01  2.7533e+02  9.7142e+02  3.0422e+00  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  1.8284e-04  2.8975e-07  2.2004e-04  3.6685e-07
  4.3750e-01  1.0910e-04  3.7695e-02  2.2780e-03  1.4073e-01  2.7516e+02  9.6832e+02  3.0047e+00  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  1.0910e-04  1.4831e-07  1.3776e-04  2.0396e-07
  4.6250e-01  4.9024e-05  4.3894e-02  3.5087e-03  1.1855e-01  2.7499e+02  9.6522e+02  2.9671e+00  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  4.9024e-05  6.1514e-08  6.4600e-05  8.5911e-08
  4.8750e-01  1.7554e-05  5.2552e-02  4.9524e-03  9.8219e-02  2.7482e+02  9.6214e+02  2.9296e+00  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  1.7554e-05  1.8257e-08  2.4639e-05  3.9017e-08
